location;time of measurement;weekday;pedestrians count;temperature in ºc;weather condition;incidents
Holstenstraße (Mitte), Kiel;2020-10-31 00:00:00 +0100;Saturday;70;12;rain;
Holstenstraße (Mitte), Kiel;2020-10-31 01:00:00 +0100;Saturday;27;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 02:00:00 +0100;Saturday;38;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 03:00:00 +0100;Saturday;20;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 04:00:00 +0100;Saturday;34;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 05:00:00 +0100;Saturday;11;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 06:00:00 +0100;Saturday;27;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 07:00:00 +0100;Saturday;78;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 08:00:00 +0100;Saturday;53;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 09:00:00 +0100;Saturday;164;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 10:00:00 +0100;Saturday;308;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 11:00:00 +0100;Saturday;425;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 12:00:00 +0100;Saturday;521;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 13:00:00 +0100;Saturday;686;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 14:00:00 +0100;Saturday;708;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 15:00:00 +0100;Saturday;690;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 16:00:00 +0100;Saturday;654;14;cloudy;
Holstenstraße (Mitte), Kiel;2020-10-31 17:00:00 +0100;Saturday;590;13;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-10-31 18:00:00 +0100;Saturday;454;13;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-10-31 19:00:00 +0100;Saturday;392;12;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-10-31 20:00:00 +0100;Saturday;326;12;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-10-31 21:00:00 +0100;Saturday;187;12;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-10-31 22:00:00 +0100;Saturday;163;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-10-31 23:00:00 +0100;Saturday;123;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-01 00:00:00 +0100;Sunday;48;11;rain;
Holstenstraße (Mitte), Kiel;2020-11-01 01:00:00 +0100;Sunday;24;11;rain;
Holstenstraße (Mitte), Kiel;2020-11-01 02:00:00 +0100;Sunday;42;11;rain;
Holstenstraße (Mitte), Kiel;2020-11-01 03:00:00 +0100;Sunday;32;11;rain;
Holstenstraße (Mitte), Kiel;2020-11-01 04:00:00 +0100;Sunday;21;11;rain;
Holstenstraße (Mitte), Kiel;2020-11-01 05:00:00 +0100;Sunday;27;11;rain;
Holstenstraße (Mitte), Kiel;2020-11-01 06:00:00 +0100;Sunday;16;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-01 07:00:00 +0100;Sunday;40;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-01 08:00:00 +0100;Sunday;50;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-01 09:00:00 +0100;Sunday;143;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-01 10:00:00 +0100;Sunday;346;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-01 11:00:00 +0100;Sunday;435;11;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-01 12:00:00 +0100;Sunday;643;12;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-01 13:00:00 +0100;Sunday;804;12;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-01 14:00:00 +0100;Sunday;911;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-01 15:00:00 +0100;Sunday;838;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-01 16:00:00 +0100;Sunday;689;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-01 17:00:00 +0100;Sunday;467;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-01 18:00:00 +0100;Sunday;308;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-01 19:00:00 +0100;Sunday;210;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-01 20:00:00 +0100;Sunday;162;13;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-01 21:00:00 +0100;Sunday;59;14;rain;
Holstenstraße (Mitte), Kiel;2020-11-01 22:00:00 +0100;Sunday;40;14;rain;
Holstenstraße (Mitte), Kiel;2020-11-01 23:00:00 +0100;Sunday;37;14;rain;
Holstenstraße (Mitte), Kiel;2020-11-02 00:00:00 +0100;Monday;11;14;rain;
Holstenstraße (Mitte), Kiel;2020-11-02 01:00:00 +0100;Monday;8;15;rain;
Holstenstraße (Mitte), Kiel;2020-11-02 02:00:00 +0100;Monday;5;15;rain;
Holstenstraße (Mitte), Kiel;2020-11-02 03:00:00 +0100;Monday;6;15;rain;
Holstenstraße (Mitte), Kiel;2020-11-02 04:00:00 +0100;Monday;11;16;rain;
Holstenstraße (Mitte), Kiel;2020-11-02 05:00:00 +0100;Monday;39;16;rain;
Holstenstraße (Mitte), Kiel;2020-11-02 06:00:00 +0100;Monday;97;16;wind;
Holstenstraße (Mitte), Kiel;2020-11-02 07:00:00 +0100;Monday;260;16;wind;
Holstenstraße (Mitte), Kiel;2020-11-02 08:00:00 +0100;Monday;448;16;wind;
Holstenstraße (Mitte), Kiel;2020-11-02 09:00:00 +0100;Monday;549;17;wind;
Holstenstraße (Mitte), Kiel;2020-11-02 10:00:00 +0100;Monday;988;17;wind;
Holstenstraße (Mitte), Kiel;2020-11-02 11:00:00 +0100;Monday;1229;17;wind;
Holstenstraße (Mitte), Kiel;2020-11-02 12:00:00 +0100;Monday;1553;18;wind;
Holstenstraße (Mitte), Kiel;2020-11-02 13:00:00 +0100;Monday;1378;17;wind;
Holstenstraße (Mitte), Kiel;2020-11-02 14:00:00 +0100;Monday;1346;17;wind;
Holstenstraße (Mitte), Kiel;2020-11-02 15:00:00 +0100;Monday;1491;17;wind;
Holstenstraße (Mitte), Kiel;2020-11-02 16:00:00 +0100;Monday;1658;17;wind;
Holstenstraße (Mitte), Kiel;2020-11-02 17:00:00 +0100;Monday;1287;17;wind;
Holstenstraße (Mitte), Kiel;2020-11-02 18:00:00 +0100;Monday;797;17;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-02 19:00:00 +0100;Monday;287;15;rain;
Holstenstraße (Mitte), Kiel;2020-11-02 20:00:00 +0100;Monday;92;14;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-02 21:00:00 +0100;Monday;71;12;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-02 22:00:00 +0100;Monday;33;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-02 23:00:00 +0100;Monday;17;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-03 00:00:00 +0100;Tuesday;6;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-03 01:00:00 +0100;Tuesday;3;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-03 02:00:00 +0100;Tuesday;7;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-03 03:00:00 +0100;Tuesday;2;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-03 04:00:00 +0100;Tuesday;5;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-03 05:00:00 +0100;Tuesday;47;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-03 06:00:00 +0100;Tuesday;114;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-03 07:00:00 +0100;Tuesday;314;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-03 08:00:00 +0100;Tuesday;418;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-03 09:00:00 +0100;Tuesday;651;10;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-03 10:00:00 +0100;Tuesday;899;10;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-03 11:00:00 +0100;Tuesday;1258;11;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-03 12:00:00 +0100;Tuesday;1548;11;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-03 13:00:00 +0100;Tuesday;1487;11;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-03 14:00:00 +0100;Tuesday;1453;11;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-03 15:00:00 +0100;Tuesday;1493;11;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-03 16:00:00 +0100;Tuesday;1617;10;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-03 17:00:00 +0100;Tuesday;1381;9;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-03 18:00:00 +0100;Tuesday;896;9;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-03 19:00:00 +0100;Tuesday;291;8;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-03 20:00:00 +0100;Tuesday;118;8;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-03 21:00:00 +0100;Tuesday;56;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-03 22:00:00 +0100;Tuesday;34;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-03 23:00:00 +0100;Tuesday;15;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-04 00:00:00 +0100;Wednesday;10;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-04 01:00:00 +0100;Wednesday;3;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-04 02:00:00 +0100;Wednesday;6;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-04 03:00:00 +0100;Wednesday;8;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-04 04:00:00 +0100;Wednesday;15;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-04 05:00:00 +0100;Wednesday;19;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-04 06:00:00 +0100;Wednesday;97;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-04 07:00:00 +0100;Wednesday;253;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-04 08:00:00 +0100;Wednesday;395;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-04 09:00:00 +0100;Wednesday;466;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-04 10:00:00 +0100;Wednesday;838;10;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-04 11:00:00 +0100;Wednesday;1202;11;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-04 12:00:00 +0100;Wednesday;1331;11;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-04 13:00:00 +0100;Wednesday;1398;11;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-04 14:00:00 +0100;Wednesday;1370;11;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-04 15:00:00 +0100;Wednesday;1474;11;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-04 16:00:00 +0100;Wednesday;1345;10;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-04 17:00:00 +0100;Wednesday;1124;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-04 18:00:00 +0100;Wednesday;716;9;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-04 19:00:00 +0100;Wednesday;362;9;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-04 20:00:00 +0100;Wednesday;98;8;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-04 21:00:00 +0100;Wednesday;58;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-04 22:00:00 +0100;Wednesday;25;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-04 23:00:00 +0100;Wednesday;20;7;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-05 00:00:00 +0100;Thursday;4;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-05 01:00:00 +0100;Thursday;3;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-05 02:00:00 +0100;Thursday;4;6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-05 03:00:00 +0100;Thursday;8;6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-05 04:00:00 +0100;Thursday;7;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-05 05:00:00 +0100;Thursday;32;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-05 06:00:00 +0100;Thursday;110;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-05 07:00:00 +0100;Thursday;248;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-05 08:00:00 +0100;Thursday;288;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-05 09:00:00 +0100;Thursday;547;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-05 10:00:00 +0100;Thursday;929;10;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-05 11:00:00 +0100;Thursday;1079;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-05 12:00:00 +0100;Thursday;1411;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-05 13:00:00 +0100;Thursday;1427;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-05 14:00:00 +0100;Thursday;1345;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-05 15:00:00 +0100;Thursday;1474;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-05 16:00:00 +0100;Thursday;1353;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-05 17:00:00 +0100;Thursday;1189;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-05 18:00:00 +0100;Thursday;753;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-05 19:00:00 +0100;Thursday;245;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-05 20:00:00 +0100;Thursday;103;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-05 21:00:00 +0100;Thursday;50;10;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-05 22:00:00 +0100;Thursday;20;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-05 23:00:00 +0100;Thursday;22;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 00:00:00 +0100;Friday;6;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-06 01:00:00 +0100;Friday;6;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-06 02:00:00 +0100;Friday;8;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 03:00:00 +0100;Friday;7;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 04:00:00 +0100;Friday;13;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 05:00:00 +0100;Friday;39;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 06:00:00 +0100;Friday;90;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 07:00:00 +0100;Friday;238;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 08:00:00 +0100;Friday;353;10;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-06 09:00:00 +0100;Friday;521;11;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-06 10:00:00 +0100;Friday;934;12;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-06 11:00:00 +0100;Friday;1262;12;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-06 12:00:00 +0100;Friday;1450;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-06 13:00:00 +0100;Friday;1564;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-06 14:00:00 +0100;Friday;1396;14;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-06 15:00:00 +0100;Friday;1666;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-06 16:00:00 +0100;Friday;1726;13;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-06 17:00:00 +0100;Friday;1432;12;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 18:00:00 +0100;Friday;895;12;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 19:00:00 +0100;Friday;360;11;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 20:00:00 +0100;Friday;139;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 21:00:00 +0100;Friday;89;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 22:00:00 +0100;Friday;42;10;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-06 23:00:00 +0100;Friday;34;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-07 00:00:00 +0100;Saturday;26;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-07 01:00:00 +0100;Saturday;34;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-07 02:00:00 +0100;Saturday;12;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-07 03:00:00 +0100;Saturday;11;9;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-07 04:00:00 +0100;Saturday;8;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-07 05:00:00 +0100;Saturday;22;8;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-07 06:00:00 +0100;Saturday;20;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-07 07:00:00 +0100;Saturday;44;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-07 08:00:00 +0100;Saturday;96;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-07 09:00:00 +0100;Saturday;322;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-07 10:00:00 +0100;Saturday;848;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-07 11:00:00 +0100;Saturday;1578;8;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-07 12:00:00 +0100;Saturday;1904;9;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-07 13:00:00 +0100;Saturday;2298;10;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-07 14:00:00 +0100;Saturday;2896;10;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-07 15:00:00 +0100;Saturday;2743;10;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-07 16:00:00 +0100;Saturday;2607;9;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-07 17:00:00 +0100;Saturday;1844;9;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-07 18:00:00 +0100;Saturday;943;8;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-07 19:00:00 +0100;Saturday;338;7;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-07 20:00:00 +0100;Saturday;110;6;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-07 21:00:00 +0100;Saturday;67;6;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-07 22:00:00 +0100;Saturday;41;6;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-07 23:00:00 +0100;Saturday;30;5;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-08 00:00:00 +0100;Sunday;27;5;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-08 01:00:00 +0100;Sunday;15;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-08 02:00:00 +0100;Sunday;13;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-08 03:00:00 +0100;Sunday;9;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-08 04:00:00 +0100;Sunday;1;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-08 05:00:00 +0100;Sunday;6;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-08 06:00:00 +0100;Sunday;7;5;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-08 07:00:00 +0100;Sunday;32;5;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-08 08:00:00 +0100;Sunday;30;5;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-08 09:00:00 +0100;Sunday;80;6;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-08 10:00:00 +0100;Sunday;160;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-08 11:00:00 +0100;Sunday;221;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-08 12:00:00 +0100;Sunday;377;9;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-08 13:00:00 +0100;Sunday;457;10;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-08 14:00:00 +0100;Sunday;536;10;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-08 15:00:00 +0100;Sunday;559;10;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-08 16:00:00 +0100;Sunday;442;9;clear-day;
Holstenstraße (Mitte), Kiel;2020-11-08 17:00:00 +0100;Sunday;295;8;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-08 18:00:00 +0100;Sunday;176;8;clear-night;
Holstenstraße (Mitte), Kiel;2020-11-08 19:00:00 +0100;Sunday;114;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-08 20:00:00 +0100;Sunday;52;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-08 21:00:00 +0100;Sunday;53;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-08 22:00:00 +0100;Sunday;23;6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-08 23:00:00 +0100;Sunday;13;6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-09 00:00:00 +0100;Monday;7;6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-09 01:00:00 +0100;Monday;3;6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-09 02:00:00 +0100;Monday;11;6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-09 03:00:00 +0100;Monday;6;6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-09 04:00:00 +0100;Monday;2;5;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-09 05:00:00 +0100;Monday;38;5;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-09 06:00:00 +0100;Monday;133;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-09 07:00:00 +0100;Monday;274;5;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-09 08:00:00 +0100;Monday;346;5;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-09 09:00:00 +0100;Monday;519;5;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-09 10:00:00 +0100;Monday;819;6;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-09 11:00:00 +0100;Monday;1125;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-09 12:00:00 +0100;Monday;1401;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-09 13:00:00 +0100;Monday;1413;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-09 14:00:00 +0100;Monday;1336;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-09 15:00:00 +0100;Monday;1348;8;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-09 16:00:00 +0100;Monday;1338;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-09 17:00:00 +0100;Monday;1152;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-09 18:00:00 +0100;Monday;691;7;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-09 19:00:00 +0100;Monday;235;6;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-09 20:00:00 +0100;Monday;108;6;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-09 21:00:00 +0100;Monday;62;6;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-09 22:00:00 +0100;Monday;20;6;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-09 23:00:00 +0100;Monday;13;5;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 00:00:00 +0100;Tuesday;8;5;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 01:00:00 +0100;Tuesday;11;5;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 02:00:00 +0100;Tuesday;5;5;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 03:00:00 +0100;Tuesday;1;5;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 04:00:00 +0100;Tuesday;3;5;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 05:00:00 +0100;Tuesday;34;4;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 06:00:00 +0100;Tuesday;106;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-10 07:00:00 +0100;Tuesday;234;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-10 08:00:00 +0100;Tuesday;352;5;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-10 09:00:00 +0100;Tuesday;470;5;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-10 10:00:00 +0100;Tuesday;790;5;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-10 11:00:00 +0100;Tuesday;1144;6;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-10 12:00:00 +0100;Tuesday;1314;6;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-10 13:00:00 +0100;Tuesday;1348;7;partly-cloudy-day;
Holstenstraße (Mitte), Kiel;2020-11-10 14:00:00 +0100;Tuesday;1176;6;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 15:00:00 +0100;Tuesday;1314;6;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 16:00:00 +0100;Tuesday;1283;6;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 17:00:00 +0100;Tuesday;1116;6;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 18:00:00 +0100;Tuesday;730;5;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 19:00:00 +0100;Tuesday;284;5;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 20:00:00 +0100;Tuesday;86;5;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 21:00:00 +0100;Tuesday;52;5;cloudy;
Holstenstraße (Mitte), Kiel;2020-11-10 22:00:00 +0100;Tuesday;33;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-10 23:00:00 +0100;Tuesday;23;4;partly-cloudy-night;
Holstenstraße (Mitte), Kiel;2020-11-11 00:00:00 +0100;Wednesday;14;5;cloudy;
